Id,Channel Identifier,Abs. Time,Sender,Message,ID,Avatar,
47195,GSL_G.7_main_1,1706901832452,P.98,cool im pre-pa,"""P.89_P.98""",97946,fox.png
47196,GSL_G.7_main_1,1706901833649,P.94,cuz if u were just similar then i feel like there would be more elaboration?,"""P.94_P.100""",598908,bear.png
47197,GSL_G.7_main_1,1706901836133,P.95,are you using PS/Xbox or PC for gaming,"""P.95_P.97""",243614,elephant.png
47198,GSL_G.7_main_1,1706901837307,P.97,Thats awesome! I love family movie knights,"""P.89_P.97""",76003,monkey.png
47199,GSL_G.7_main_1,1706901838624,P.97,nights,"""P.89_P.97""",76003,monkey.png
47200,GSL_G.7_main_1,1706901838671,P.98,how do you like your kines class,"""P.89_P.98""",97946,fox.png
47201,GSL_G.7_main_1,1706901839588,P.89,omg yeah ai is taking so many jobs its lowkey scary as hell,"""P.89_P.91""",183128,zebra.png
47202,GSL_G.7_main_1,1706901840527,P.100,same here,"""P.95_P.100""",688468,moose.png
47203,GSL_G.7_main_1,1706901845296,P.101,i will likely turn ANYTHING into a competition,"""P.96_P.101""",18608,dog2.png
47204,GSL_G.7_main_1,1706901846058,P.91,yeah its crazy to think about the scale of the universe and all thats around us,"""P.91_P.97""",220828,Pig.png
47205,GSL_G.7_main_1,1706901846862,P.97,I use an Xbox,"""P.95_P.97""",76003,monkey.png
47206,GSL_G.7_main_1,1706901848243,P.97,Hbu,"""P.95_P.97""",76003,monkey.png
47207,GSL_G.7_main_1,1706901849558,P.96,I feel like I would do well in Hunger Games but idk u need hella upper body strength,"""P.96_P.101""",108038,dog.png
47208,GSL_G.7_main_1,1706901851575,P.89,yeah hopefully,"""P.89_P.91""",183128,zebra.png
47209,GSL_G.7_main_1,1706901856298,P.100,The CS elective I'm in is so wack,"""P.95_P.100""",688468,moose.png
47210,GSL_G.7_main_1,1706901859144,P.96,im thinking about Katniss up in that tree,"""P.96_P.101""",108038,dog.png
47211,GSL_G.7_main_1,1706901861204,P.97,Yea it is so hard to wrap your mind around,"""P.91_P.97""",76003,monkey.png
47212,GSL_G.7_main_1,1706901867647,P.101,see and hunger games is where id die,"""P.96_P.101""",18608,dog2.png
47213,GSL_G.7_main_1,1706901869910,P.89,even the field of ophthalmology which I wanna go in is mostly done w machines,"""P.89_P.91""",183128,zebra.png
47214,GSL_G.7_main_1,1706901873554,P.101,yeah wait she was so strong for that,"""P.96_P.101""",18608,dog2.png
47215,GSL_G.7_main_1,1706901878247,P.95,I am PC player,"""P.95_P.97""",243614,elephant.png
47216,GSL_G.7_main_1,1706901879030,P.101,why does no one address that,"""P.96_P.101""",18608,dog2.png
47217,GSL_G.7_main_1,1706901882109,P.89,and ai and robots are slowly starting to take over,"""P.89_P.91""",183128,zebra.png
47218,GSL_G.7_main_1,1706901882548,P.100,It's signal tech for the government,"""P.98_P.100""",688468,moose.png
47219,GSL_G.7_main_1,1706901888456,P.96,"yea I recommend his album, its on Spotify idk where else, but its him live from Red Rocks and its soooo good","""P.96_P.100""",108038,dog.png
47220,GSL_G.7_main_1,1706901889341,P.101,exhausting,"""P.97_P.101""",18608,dog2.png
47221,GSL_G.7_main_1,1706901889379,P.97,"Yea CS is def rough, and since the major is so big it is rough getting one on one help sometimes","""P.97_P.98""",76003,monkey.png
47222,GSL_G.7_main_1,1706901890014,P.89,thats nice,"""P.89_P.98""",183128,zebra.png
47223,GSL_G.7_main_1,1706901891011,P.98,geez,"""P.98_P.100""",97946,fox.png
47224,GSL_G.7_main_1,1706901895817,P.97,Nice nice,"""P.95_P.97""",76003,monkey.png
47225,GSL_G.7_main_1,1706901896294,P.89,its cool. its medical terminology,"""P.89_P.98""",183128,zebra.png
47226,GSL_G.7_main_1,1706901896331,P.91,"yeah, a lot of the more powerful ai's are doing a lot of oncology work too and theyre pretty good at it","""P.89_P.91""",220828,Pig.png
47227,GSL_G.7_main_1,1706901896793,P.98,sounds like a really cool opportunity,"""P.98_P.100""",97946,fox.png
47228,GSL_G.7_main_1,1706901897284,P.96,like a recording of his concert,"""P.96_P.100""",108038,dog.png
47229,GSL_G.7_main_1,1706901897511,P.94,YEAH i dont know how exactly to describe them but i have a lot of building in my hometown where it just a single super tall ofice building and then huge empty parking lot,"""P.94_P.101""",598908,bear.png
47230,GSL_G.7_main_1,1706901901534,P.89,all online so its not bad at all,"""P.89_P.98""",183128,zebra.png
47231,GSL_G.7_main_1,1706901902688,P.100,needed to get a security clearance which was wild,"""P.98_P.100""",688468,moose.png
47232,GSL_G.7_main_1,1706901906576,P.98,ah online,"""P.89_P.98""",97946,fox.png
47233,GSL_G.7_main_1,1706901907772,P.89,fr theyre thebest,"""P.89_P.97""",183128,zebra.png
47234,GSL_G.7_main_1,1706901908949,P.97,Aw im sorry to hear that,"""P.97_P.101""",76003,monkey.png
47235,GSL_G.7_main_1,1706901910340,P.96,fr her leg all burnt and stuff,"""P.96_P.101""",108038,dog.png
47236,GSL_G.7_main_1,1706901910759,P.89,do u have siblings,"""P.89_P.97""",183128,zebra.png
47237,GSL_G.7_main_1,1706901913506,P.97,What has been exhausting?,"""P.97_P.101""",76003,monkey.png
47238,GSL_G.7_main_1,1706901913696,P.95,what elective are you in? I think I finished all CS courses I need to take after this semester,"""P.95_P.100""",243614,elephant.png
47239,GSL_G.7_main_1,1706901914294,P.100,Yeah it's pretty fun,"""P.89_P.100""",688468,moose.png
47240,GSL_G.7_main_1,1706901914609,P.98,im taking that too lol and its pretty chill,"""P.89_P.98""",97946,fox.png
47241,GSL_G.7_main_1,1706901918003,P.89,its scary,"""P.89_P.91""",183128,zebra.png
47242,GSL_G.7_main_1,1706901922219,P.97,"Yes, I have two younger sisters","""P.89_P.97""",76003,monkey.png
47243,GSL_G.7_main_1,1706901922619,P.96,YESS,"""P.96_P.97""",108038,dog.png
47244,GSL_G.7_main_1,1706901923485,P.97,Hbu?,"""P.89_P.97""",76003,monkey.png
47245,GSL_G.7_main_1,1706901924335,P.89,I dont like it lol,"""P.89_P.91""",183128,zebra.png
47246,GSL_G.7_main_1,1706901926676,P.100,I'm kinda a nerd tho,"""P.89_P.100""",688468,moose.png
47247,GSL_G.7_main_1,1706901926908,P.101,waking up for work week and rush set my sleep schedule up for failure day 1,"""P.97_P.101""",18608,dog2.png
47248,GSL_G.7_main_1,1706901927088,P.89,fire,"""P.89_P.100""",183128,zebra.png
47249,GSL_G.7_main_1,1706901927948,P.94,"there r def too few initiatives to help the homeless, and now theres like","""P.94_P.101""",598908,bear.png
47250,GSL_G.7_main_1,1706901931620,P.89,lolol why,"""P.89_P.100""",183128,zebra.png
47251,GSL_G.7_main_1,1706901931749,P.91,"the scale of it is what gets me, especially if everything's supposed to be infinitely expanding","""P.91_P.97""",220828,Pig.png
47252,GSL_G.7_main_1,1706901933223,P.101,pretty good,"""P.98_P.101""",18608,dog2.png
47253,GSL_G.7_main_1,1706901935610,P.101,how are you?,"""P.98_P.101""",18608,dog2.png
47254,GSL_G.7_main_1,1706901935942,P.94,antihomelss architechture too,"""P.94_P.101""",598908,bear.png
47255,GSL_G.7_main_1,1706901938473,P.98,i had to do that for shadowing at a hospital,"""P.98_P.100""",97946,fox.png
47256,GSL_G.7_main_1,1706901941388,P.97,Ah dang yea,"""P.97_P.101""",76003,monkey.png
47257,GSL_G.7_main_1,1706901941778,P.89,aww cool,"""P.89_P.97""",183128,zebra.png
47258,GSL_G.7_main_1,1706901942800,P.98,definitely probably not as extensive,"""P.98_P.100""",97946,fox.png
47259,GSL_G.7_main_1,1706901944300,P.97,Rush is def rough,"""P.97_P.101""",76003,monkey.png
47260,GSL_G.7_main_1,1706901944387,P.89,I’m also oldest,"""P.89_P.97""",183128,zebra.png
47261,GSL_G.7_main_1,1706901947583,P.89,I have younger brother,"""P.89_P.97""",183128,zebra.png
47262,GSL_G.7_main_1,1706901949931,P.101,and the answer is no,"""P.100_P.101""",18608,dog2.png
47263,GSL_G.7_main_1,1706901950691,P.98,but definitely sounds like its a long process,"""P.98_P.100""",97946,fox.png
47264,GSL_G.7_main_1,1706901953195,P.98,maybe a pain lol,"""P.98_P.100""",97946,fox.png
47265,GSL_G.7_main_1,1706901958169,P.101,recorded lectures dont count as class in my book,"""P.100_P.101""",18608,dog2.png
47266,GSL_G.7_main_1,1706901958797,P.98,pretty good lol,"""P.98_P.101""",97946,fox.png
47267,GSL_G.7_main_1,1706901959474,P.89,but 2 little cousins who r basically like my siblings,"""P.89_P.97""",183128,zebra.png
47268,GSL_G.7_main_1,1706901962646,P.91,"yeah same here lol, its definitely a helpful tool but it shouldn't be putting people out of a job","""P.89_P.91""",220828,Pig.png
47269,GSL_G.7_main_1,1706901965443,P.97,Ah nice! Thats awesome,"""P.89_P.97""",76003,monkey.png
47270,GSL_G.7_main_1,1706901966163,P.94,hmmm i see,"""P.89_P.94""",598908,bear.png
47271,GSL_G.7_main_1,1706901968425,P.89,oh fire,"""P.89_P.98""",183128,zebra.png
47272,GSL_G.7_main_1,1706901968637,P.100,yeah I'm hoping they don't think I'm a spy,"""P.98_P.100""",688468,moose.png
47273,GSL_G.7_main_1,1706901970694,P.94,what is lppl?,"""P.89_P.94""",598908,bear.png
47274,GSL_G.7_main_1,1706901974092,P.89,ya its cool and not hard,"""P.89_P.98""",183128,zebra.png
47275,GSL_G.7_main_1,1706901974432,P.97,Yes! I have cousins who I see as brothers too,"""P.89_P.97""",76003,monkey.png
47276,GSL_G.7_main_1,1706901980026,P.100,are you premed then?,"""P.98_P.100""",688468,moose.png
47277,GSL_G.7_main_1,1706901984845,P.97,I have two that I grew up with in my grandma's home,"""P.89_P.97""",76003,monkey.png
47278,GSL_G.7_main_1,1706901986601,P.89,haha sweet,"""P.89_P.97""",183128,zebra.png
47279,GSL_G.7_main_1,1706901989989,P.96,bye so nice talking to you have a good weekend,"""P.96_P.97""",108038,dog.png
47280,GSL_G.7_main_1,1706901991340,P.89,omg I also did too,"""P.89_P.97""",183128,zebra.png
47281,GSL_G.7_main_1,1706901992581,P.98,i can imagine,"""P.97_P.98""",97946,fox.png
47282,GSL_G.7_main_1,1706901993283,P.89,with my aunts,"""P.89_P.97""",183128,zebra.png
47283,GSL_G.7_main_1,1706901993670,P.96,bye so nice talking to you have a good weekend,"""P.96_P.100""",108038,dog.png
47284,GSL_G.7_main_1,1706901996684,P.96,bye so nice talking to you have a good weekend,"""P.96_P.101""",108038,dog.png
47285,GSL_G.7_main_1,1706901997918,P.101,horror movies would be my own personal form of torture,"""P.89_P.101""",18608,dog2.png
47286,GSL_G.7_main_1,1706901998995,P.96,bye so nice talking to you have a good weekend,"""P.89_P.96""",108038,dog.png
47287,GSL_G.7_main_1,1706901999348,P.89,exactly,"""P.89_P.91""",183128,zebra.png
47288,GSL_G.7_main_1,1706902001349,P.96,bye so nice talking to you have a good weekend,"""P.91_P.96""",108038,dog.png
47289,GSL_G.7_main_1,1706902003046,P.98,have you met friends that can help or like upperclassman?,"""P.97_P.98""",97946,fox.png
47290,GSL_G.7_main_1,1706902003295,P.101,like they take me out genuinely,"""P.89_P.101""",18608,dog2.png
47291,GSL_G.7_main_1,1706902003585,P.89,lowkey,"""P.89_P.94""",183128,zebra.png
47292,GSL_G.7_main_1,1706902004107,P.97,"Yeah it just doesnt make sense, but it is the way it has to be mathematically","""P.91_P.97""",76003,monkey.png
47293,GSL_G.7_main_1,1706902004598,P.100,"Bye, have a good one!","""P.96_P.100""",688468,moose.png
47294,GSL_G.7_main_1,1706902005675,P.97,Kinda wild,"""P.91_P.97""",76003,monkey.png
47295,GSL_G.7_main_1,1706902007420,P.96,bye so nice talking to you have a good weekend,"""P.94_P.96""",108038,dog.png
47296,GSL_G.7_main_1,1706902010195,P.94,"prob not well lol, i feel like it would scamper off","""P.94_P.98""",598908,bear.png
47297,GSL_G.7_main_1,1706902011133,P.89,idk some like public policy thing I think,"""P.89_P.94""",183128,zebra.png
47298,GSL_G.7_main_1,1706902012669,P.101,my anxiety cannot handle the buildups for jump scares,"""P.89_P.101""",18608,dog2.png
47299,GSL_G.7_main_1,1706902014900,P.100,its Financial Algo,"""P.95_P.100""",688468,moose.png
47300,GSL_G.7_main_1,1706902015383,P.89,I could be completely wrong too,"""P.89_P.94""",183128,zebra.png
47301,GSL_G.7_main_1,1706902016795,P.98,did you take med term in high school?,"""P.89_P.98""",97946,fox.png
47302,GSL_G.7_main_1,1706902022298,P.98,yes,"""P.98_P.100""",97946,fox.png
47303,GSL_G.7_main_1,1706902024338,P.98,well pre-pa,"""P.98_P.100""",97946,fox.png
47304,GSL_G.7_main_1,1706902024786,P.94,and it'd be leading me XD,"""P.94_P.98""",598908,bear.png
47305,GSL_G.7_main_1,1706902025593,P.91,nice talking to you too! have a good weekend,"""P.91_P.96""",220828,Pig.png
47306,GSL_G.7_main_1,1706902026013,P.97,Woah! Thats so cool,"""P.89_P.97""",76003,monkey.png
47307,GSL_G.7_main_1,1706902028768,P.98,but basically the same thing,"""P.98_P.100""",97946,fox.png
47308,GSL_G.7_main_1,1706902032687,P.97,A little commonality between us,"""P.89_P.97""",76003,monkey.png
47309,GSL_G.7_main_1,1706902034785,P.100,Cause I like just looking at data,"""P.89_P.100""",688468,moose.png
47310,GSL_G.7_main_1,1706902035044,P.89,Its like for batten,"""P.89_P.94""",183128,zebra.png
47311,GSL_G.7_main_1,1706902039174,P.97,You too!!,"""P.96_P.97""",76003,monkey.png
47312,GSL_G.7_main_1,1706902039921,P.89,nice,"""P.89_P.100""",183128,zebra.png
47313,GSL_G.7_main_1,1706902040375,P.100,def not for everyone,"""P.89_P.100""",688468,moose.png
47314,GSL_G.7_main_1,1706902042678,P.94,yes u too!,"""P.94_P.96""",598908,bear.png
47315,GSL_G.7_main_1,1706902043512,P.98,lol,"""P.94_P.98""",97946,fox.png
47316,GSL_G.7_main_1,1706902044371,P.91,"yeah fr, and to think we're just a tiny speck in all of it","""P.91_P.97""",220828,Pig.png
47317,GSL_G.7_main_1,1706902045277,P.89,YESH BRUH,"""P.89_P.101""",183128,zebra.png
47318,GSL_G.7_main_1,1706902049120,P.98,could be an adventure,"""P.94_P.98""",97946,fox.png
47319,GSL_G.7_main_1,1706902049998,P.100,exactly,"""P.100_P.101""",688468,moose.png
47320,GSL_G.7_main_1,1706902051122,P.89,gives me nightmares fr,"""P.89_P.101""",183128,zebra.png
47321,GSL_G.7_main_1,1706902052413,P.97,Yea I have a few friends that are def helping a lot,"""P.97_P.98""",76003,monkey.png
47322,GSL_G.7_main_1,1706902052551,P.100,see you get it,"""P.100_P.101""",688468,moose.png
47323,GSL_G.7_main_1,1706902055583,P.97,Cant imagine doing it all alone,"""P.97_P.98""",76003,monkey.png
47324,GSL_G.7_main_1,1706902058940,P.89,ya idk if I could do that,"""P.89_P.100""",183128,zebra.png
47325,GSL_G.7_main_1,1706902062167,P.101,the anti-homeless architecture is an insane concept to me,"""P.94_P.101""",18608,dog2.png
47326,GSL_G.7_main_1,1706902062348,P.100,pa?,"""P.98_P.100""",688468,moose.png
47327,GSL_G.7_main_1,1706902063129,P.98,thats good then,"""P.97_P.98""",97946,fox.png
47328,GSL_G.7_main_1,1706902063178,P.89,I did not,"""P.89_P.98""",183128,zebra.png
47329,GSL_G.7_main_1,1706902064555,P.89,did u?,"""P.89_P.98""",183128,zebra.png
47330,GSL_G.7_main_1,1706902065302,P.94,ah okay,"""P.89_P.94""",598908,bear.png
47331,GSL_G.7_main_1,1706902068057,P.100,phasisians assistant?,"""P.98_P.100""",688468,moose.png
47332,GSL_G.7_main_1,1706902069030,P.95,"Ok, I got it. I think it is a cross discipline course? that not all people are cs student right?","""P.95_P.100""",243614,elephant.png
47333,GSL_G.7_main_1,1706902072040,P.100,god I can't spell,"""P.98_P.100""",688468,moose.png
47334,GSL_G.7_main_1,1706902074988,P.101,nice talking to you too!!,"""P.96_P.101""",18608,dog2.png
47335,GSL_G.7_main_1,1706902078089,P.97,Yea it rly is. I love that we got a little existential within 30 minutes of talking,"""P.91_P.97""",76003,monkey.png
47336,GSL_G.7_main_1,1706902082709,P.94,i actually don't quite understand the different schools but i'm assuming its like,"""P.89_P.94""",598908,bear.png
47337,GSL_G.7_main_1,1706902083109,P.89,fr thats pretty cool,"""P.89_P.97""",183128,zebra.png
47338,GSL_G.7_main_1,1706902083756,P.91,yeah im looking forward to it,"""P.91_P.98""",220828,Pig.png
47339,GSL_G.7_main_1,1706902083991,P.98,and i bet TAs can help too which is nice,"""P.97_P.98""",97946,fox.png
47340,GSL_G.7_main_1,1706902089121,P.98,maybe more one on one time from them>,"""P.97_P.98""",97946,fox.png
47341,GSL_G.7_main_1,1706902091579,P.94,is it leadership...?,"""P.89_P.94""",598908,bear.png
47342,GSL_G.7_main_1,1706902092156,P.100,yeah its also econ students (so hopefully easy),"""P.95_P.100""",688468,moose.png
47343,GSL_G.7_main_1,1706902094577,P.89,lol,"""P.89_P.96""",183128,zebra.png
47344,GSL_G.7_main_1,1706902096829,P.101,hope you dont lose a contact!,"""P.96_P.101""",18608,dog2.png
47345,GSL_G.7_main_1,1706902096941,P.89,have a good wknd,"""P.89_P.96""",183128,zebra.png
47346,GSL_G.7_main_1,1706902097583,P.91,"yeah lol, less than 30 too haha","""P.91_P.97""",220828,Pig.png
47347,GSL_G.7_main_1,1706902101250,P.98,thats cool,"""P.91_P.98""",97946,fox.png
47348,GSL_G.7_main_1,1706902102459,P.97,Yes! The TAs are so clutch,"""P.97_P.98""",76003,monkey.png
47349,GSL_G.7_main_1,1706902104320,P.96,HAHHAHAHAH,"""P.96_P.101""",108038,dog.png
47350,GSL_G.7_main_1,1706902104873,P.98,ski or snowboard?,"""P.91_P.98""",97946,fox.png
47351,GSL_G.7_main_1,1706902106001,P.89,batten is like education,"""P.89_P.94""",183128,zebra.png
47352,GSL_G.7_main_1,1706902112783,P.91,ski but I wanna learn to snowboard too,"""P.91_P.98""",220828,Pig.png
47353,GSL_G.7_main_1,1706902112929,P.98,yes lol,"""P.98_P.100""",97946,fox.png
47354,GSL_G.7_main_1,1706902113051,P.101,we're on the rise sleep schedule wise though,"""P.97_P.101""",18608,dog2.png
47355,GSL_G.7_main_1,1706902115599,P.89,yeah the one I’m taking is leadership I’m pretty sure,"""P.89_P.94""",183128,zebra.png
47356,GSL_G.7_main_1,1706902116083,P.96,thank you,"""P.96_P.101""",108038,dog.png
47357,GSL_G.7_main_1,1706902116625,P.97,Haha true,"""P.91_P.97""",76003,monkey.png
47358,GSL_G.7_main_1,1706902118088,P.100,"It's been fun talkin, have a good weekend!","""P.89_P.100""",688468,moose.png
47359,GSL_G.7_main_1,1706902121047,P.94,"no yeah like what is the reason, it's so inconvenient to people who aren't homeless too","""P.94_P.101""",598908,bear.png
47360,GSL_G.7_main_1,1706902122387,P.98,you totally should,"""P.91_P.98""",97946,fox.png
47361,GSL_G.7_main_1,1706902124745,P.89,u as well!!,"""P.89_P.100""",183128,zebra.png
47362,GSL_G.7_main_1,1706902125533,P.100,lets hope this survey is short,"""P.89_P.100""",688468,moose.png
47363,GSL_G.7_main_1,1706902126358,P.98,snowboarding is great!,"""P.91_P.98""",97946,fox.png
47364,GSL_G.7_main_1,1706902127765,P.101,i understand more than you no,"""P.100_P.101""",18608,dog2.png
